window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,upper
52952681	53052681	53002681	SIAT8C	Palestinian	20	0.05
52982681	53082681	53032681	SIAT8C	Palestinian	21	0.095238095
53012681	53112681	53062681	SIAT8C	Palestinian	19	0.157894737
53042681	53142681	53092681	SIAT8C	Palestinian	15	0.4
53072681	53172681	53122681	SIAT8C	Palestinian	18	0.222222222
53102681	53202681	53152681	SIAT8C	Palestinian	27	0.185185185
53132681	53232681	53182681	SIAT8C	Palestinian	32	0.03125
53162681	53262681	53212681	SIAT8C	Palestinian	30	0.033333333
53192681	53292681	53242681	SIAT8C	Palestinian	23	0
53222681	53322681	53272681	SIAT8C	Palestinian	33	0.03030303
53252681	53352681	53302681	SIAT8C	Palestinian	40	0.025
53282681	53382681	53332681	SIAT8C	Palestinian	51	0.098039216
53312681	53412681	53362681	SIAT8C	Palestinian	47	0.170212766
53342681	53442681	53392681	SIAT8C	Palestinian	41	0.195121951
53372681	53472681	53422681	SIAT8C	Palestinian	33	0.242424242
53402681	53502681	53452681	SIAT8C	Palestinian	29	0.137931034
53432681	53532681	53482681	SIAT8C	Palestinian	32	0.1875
53462681	53562681	53512681	SIAT8C	Palestinian	29	0.206896552
53492681	53592681	53542681	SIAT8C	Palestinian	24	0.291666667
99770916	99870916	99820916	SIAT8D	Palestinian	6	0.166666667
99800916	99900916	99850916	SIAT8D	Palestinian	7	0.285714286
99830916	99930916	99880916	SIAT8D	Palestinian	7	0.285714286
99860916	99960916	99910916	SIAT8D	Palestinian	9	0.222222222
99890916	99990916	99940916	SIAT8D	Palestinian	20	0.15
99920916	100020916	99970916	SIAT8D	Palestinian	20	0.05
99950916	100050916	100000916	SIAT8D	Palestinian	20	0.05
99980916	100080916	100030916	SIAT8D	Palestinian	17	0.058823529
100010916	100110916	100060916	SIAT8D	Palestinian	17	0
100040916	100140916	100090916	SIAT8D	Palestinian	18	0.111111111
100070916	100170916	100120916	SIAT8D	Palestinian	23	0.086956522
100100916	100200916	100150916	SIAT8D	Palestinian	22	0.090909091
100130916	100230916	100180916	SIAT8D	Palestinian	18	0.055555556
100160916	100260916	100210916	SIAT8D	Palestinian	19	0
100190916	100290916	100240916	SIAT8D	Palestinian	18	0
100220916	100320916	100270916	SIAT8D	Palestinian	17	0
100250916	100350916	100300916	SIAT8D	Palestinian	14	0
100280916	100380916	100330916	SIAT8D	Palestinian	9	0
100310916	100410916	100360916	SIAT8D	Palestinian	11	0
100340916	100440916	100390916	SIAT8D	Palestinian	10	0
100370916	100470916	100420916	SIAT8D	Palestinian	10	0
100400916	100500916	100450916	SIAT8D	Palestinian	7	0
100430916	100530916	100480916	SIAT8D	Palestinian	7	0
100460916	100560916	100510916	SIAT8D	Palestinian	7	0
100490916	100590916	100540916	SIAT8D	Palestinian	12	0
100520916	100620916	100570916	SIAT8D	Palestinian	16	0.0625
100550916	100650916	100600916	SIAT8D	Palestinian	21	0.095238095
100580916	100680916	100630916	SIAT8D	Palestinian	21	0.142857143
42114475	42214475	42164475	SIAT8E	Palestinian	33	0.242424242
42144475	42244475	42194475	SIAT8E	Palestinian	33	0.121212121
42174475	42274475	42224475	SIAT8E	Palestinian	32	0.09375
42204475	42304475	42254475	SIAT8E	Palestinian	29	0
42234475	42334475	42284475	SIAT8E	Palestinian	24	0
42264475	42364475	42314475	SIAT8E	Palestinian	31	0.096774194
42294475	42394475	42344475	SIAT8E	Palestinian	45	0.133333333
42324475	42424475	42374475	SIAT8E	Palestinian	44	0.159090909
42354475	42454475	42404475	SIAT8E	Palestinian	49	0.12244898
42384475	42484475	42434475	SIAT8E	Palestinian	44	0.113636364
42414475	42514475	42464475	SIAT8E	Palestinian	47	0.106382979
42444475	42544475	42494475	SIAT8E	Palestinian	50	0.1
42474475	42574475	42524475	SIAT8E	Palestinian	49	0.12244898
42504475	42604475	42554475	SIAT8E	Palestinian	43	0.139534884
42534475	42634475	42584475	SIAT8E	Palestinian	33	0.121212121
42564475	42664475	42614475	SIAT8E	Palestinian	27	0.148148148
42594475	42694475	42644475	SIAT8E	Palestinian	16	0.1875
42624475	42724475	42674475	SIAT8E	Palestinian	11	0.181818182
42654475	42754475	42704475	SIAT8E	Palestinian	6	0.166666667
42684475	42784475	42734475	SIAT8E	Palestinian	6	0.166666667
42714475	42814475	42764475	SIAT8E	Palestinian	6	0.333333333
42744475	42844475	42794475	SIAT8E	Palestinian	13	0.153846154
42774475	42874475	42824475	SIAT8E	Palestinian	15	0.2
42804475	42904475	42854475	SIAT8E	Palestinian	16	0.1875
42834475	42934475	42884475	SIAT8E	Palestinian	11	0.181818182
42864475	42964475	42914475	SIAT8E	Palestinian	10	0.3
42894475	42994475	42944475	SIAT8E	Palestinian	10	0.2
17004449	17104449	17054449	SIAT8F	Palestinian	69	0.202898551
17034449	17134449	17084449	SIAT8F	Palestinian	63	0.174603175
17064449	17164449	17114449	SIAT8F	Palestinian	44	0.136363636
17094449	17194449	17144449	SIAT8F	Palestinian	36	0.222222222
17124449	17224449	17174449	SIAT8F	Palestinian	36	0.222222222
17154449	17254449	17204449	SIAT8F	Palestinian	35	0.314285714
17184449	17284449	17234449	SIAT8F	Palestinian	29	0.310344828
17214449	17314449	17264449	SIAT8F	Palestinian	24	0.375
17244449	17344449	17294449	SIAT8F	Palestinian	24	0.208333333
17274449	17374449	17324449	SIAT8F	Palestinian	28	0.107142857
17304449	17404449	17354449	SIAT8F	Palestinian	33	0.060606061
17334449	17434449	17384449	SIAT8F	Palestinian	34	0.176470588
17364449	17464449	17414449	SIAT8F	Palestinian	39	0.179487179
17394449	17494449	17444449	SIAT8F	Palestinian	30	0.2
17424449	17524449	17474449	SIAT8F	Palestinian	33	0.03030303
17454449	17554449	17504449	SIAT8F	Palestinian	22	0
17484449	17584449	17534449	SIAT8F	Palestinian	39	0.051282051
17514449	17614449	17564449	SIAT8F	Palestinian	36	0.055555556
17544449	17644449	17594449	SIAT8F	Palestinian	40	0.075
17574449	17674449	17624449	SIAT8F	Palestinian	35	0.085714286
17604449	17704449	17654449	SIAT8F	Palestinian	33	0.121212121
17634449	17734449	17684449	SIAT8F	Palestinian	31	0.129032258
17664449	17764449	17714449	SIAT8F	Palestinian	25	0.04
17694449	17794449	17744449	SIAT8F	Palestinian	24	0
17724449	17824449	17774449	SIAT8F	Palestinian	24	0
17754449	17854449	17804449	SIAT8F	Palestinian	20	0
17784449	17884449	17834449	SIAT8F	Palestinian	14	0
17814449	17914449	17864449	SIAT8F	Palestinian	5	0
17844449	17944449	17894449	SIAT8F	Palestinian	3	0.333333333
85522499	85622499	85572499	SIAT9	Palestinian	23	0.086956522
85552499	85652499	85602499	SIAT9	Palestinian	17	0.058823529
85582499	85682499	85632499	SIAT9	Palestinian	25	0.08
85612499	85712499	85662499	SIAT9	Palestinian	21	0.095238095
85642499	85742499	85692499	SIAT9	Palestinian	20	0.05
85672499	85772499	85722499	SIAT9	Palestinian	22	0.363636364
85702499	85802499	85752499	SIAT9	Palestinian	27	0.444444444
85732499	85832499	85782499	SIAT9	Palestinian	34	0.382352941
85762499	85862499	85812499	SIAT9	Palestinian	34	0.264705882
85792499	85892499	85842499	SIAT9	Palestinian	35	0.085714286
85822499	85922499	85872499	SIAT9	Palestinian	39	0.128205128
85852499	85952499	85902499	SIAT9	Palestinian	40	0.175
85882499	85982499	85932499	SIAT9	Palestinian	29	0.344827586
85912499	86012499	85962499	SIAT9	Palestinian	23	0.47826087
85942499	86042499	85992499	SIAT9	Palestinian	23	0.47826087
85972499	86072499	86022499	SIAT9	Palestinian	15	0.6
86002499	86102499	86052499	SIAT9	Palestinian	13	0.384615385
86032499	86132499	86082499	SIAT9	Palestinian	9	0.222222222
86062499	86162499	86112499	SIAT9	Palestinian	12	0.083333333
86092499	86192499	86142499	SIAT9	Palestinian	16	0.0625
86122499	86222499	86172499	SIAT9	Palestinian	21	0.047619048
86152499	86252499	86202499	SIAT9	Palestinian	23	0.130434783
86182499	86282499	86232499	SIAT9	Palestinian	21	0.285714286
86212499	86312499	86262499	SIAT9	Palestinian	23	0.347826087
86242499	86342499	86292499	SIAT9	Palestinian	25	0.48
86272499	86372499	86322499	SIAT9	Palestinian	27	0.444444444
69837650	69937650	69887650	WBSCR17	Palestinian	36	0.138888889
69867650	69967650	69917650	WBSCR17	Palestinian	29	0.206896552
69897650	69997650	69947650	WBSCR17	Palestinian	18	0.222222222
69927650	70027650	69977650	WBSCR17	Palestinian	19	0.315789474
69957650	70057650	70007650	WBSCR17	Palestinian	21	0.380952381
69987650	70087650	70037650	WBSCR17	Palestinian	18	0.388888889
70017650	70117650	70067650	WBSCR17	Palestinian	20	0.25
70047650	70147650	70097650	WBSCR17	Palestinian	16	0.1875
70077650	70177650	70127650	WBSCR17	Palestinian	19	0.157894737
70107650	70207650	70157650	WBSCR17	Palestinian	18	0.166666667
70137650	70237650	70187650	WBSCR17	Palestinian	23	0.043478261
70167650	70267650	70217650	WBSCR17	Palestinian	21	0.142857143
70197650	70297650	70247650	WBSCR17	Palestinian	25	0.12
70227650	70327650	70277650	WBSCR17	Palestinian	23	0.173913043
70257650	70357650	70307650	WBSCR17	Palestinian	34	0.147058824
70287650	70387650	70337650	WBSCR17	Palestinian	41	0.170731707
70317650	70417650	70367650	WBSCR17	Palestinian	44	0.227272727
70347650	70447650	70397650	WBSCR17	Palestinian	40	0.275
70377650	70477650	70427650	WBSCR17	Palestinian	38	0.263157895
70407650	70507650	70457650	WBSCR17	Palestinian	26	0.153846154
70437650	70537650	70487650	WBSCR17	Palestinian	27	0.074074074
70467650	70567650	70517650	WBSCR17	Palestinian	25	0.04
70497650	70597650	70547650	WBSCR17	Palestinian	24	0.083333333
70527650	70627650	70577650	WBSCR17	Palestinian	20	0.3
70557650	70657650	70607650	WBSCR17	Palestinian	22	0.272727273
70587650	70687650	70637650	WBSCR17	Palestinian	30	0.2
70617650	70717650	70667650	WBSCR17	Palestinian	33	0.151515152
70647650	70747650	70697650	WBSCR17	Palestinian	32	0.09375
70677650	70777650	70727650	WBSCR17	Palestinian	33	0.090909091
70707650	70807650	70757650	WBSCR17	Palestinian	31	0.032258065
70737650	70837650	70787650	WBSCR17	Palestinian	31	0.129032258
70767650	70867650	70817650	WBSCR17	Palestinian	24	0.125
70797650	70897650	70847650	WBSCR17	Palestinian	25	0.12
70827650	70927650	70877650	WBSCR17	Palestinian	17	0
70857650	70957650	70907650	WBSCR17	Palestinian	16	0.1875
70887650	70987650	70937650	WBSCR17	Palestinian	19	0.157894737
70917650	71017650	70967650	WBSCR17	Palestinian	20	0.15
70947650	71047650	70997650	WBSCR17	Palestinian	25	0.08
70977650	71077650	71027650	WBSCR17	Palestinian	29	0.137931034
71007650	71107650	71057650	WBSCR17	Palestinian	26	0.153846154
71037650	71137650	71087650	WBSCR17	Palestinian	25	0.12
71067650	71167650	71117650	WBSCR17	Palestinian	19	0.052631579
71097650	71197650	71147650	WBSCR17	Palestinian	22	0.136363636
71127650	71227650	71177650	WBSCR17	Palestinian	19	0.157894737
167982253	168082253	168032253	B3GALT1	Papuan	8	0
168012253	168112253	168062253	B3GALT1	Papuan	9	0.111111111
168042253	168142253	168092253	B3GALT1	Papuan	11	0.090909091
168072253	168172253	168122253	B3GALT1	Papuan	15	0.066666667
168102253	168202253	168152253	B3GALT1	Papuan	18	0.055555556
168132253	168232253	168182253	B3GALT1	Papuan	19	0.052631579
168162253	168262253	168212253	B3GALT1	Papuan	22	0.090909091
168192253	168292253	168242253	B3GALT1	Papuan	28	0.178571429
168222253	168322253	168272253	B3GALT1	Papuan	38	0.105263158
168252253	168352253	168302253	B3GALT1	Papuan	40	0.15
168282253	168382253	168332253	B3GALT1	Papuan	44	0.136363636
168312253	168412253	168362253	B3GALT1	Papuan	30	0.166666667
168342253	168442253	168392253	B3GALT1	Papuan	29	0.206896552
168372253	168472253	168422253	B3GALT1	Papuan	20	0.2
168402253	168502253	168452253	B3GALT1	Papuan	18	0.222222222
168432253	168532253	168482253	B3GALT1	Papuan	17	0.176470588
168462253	168562253	168512253	B3GALT1	Papuan	14	0.071428571
168492253	168592253	168542253	B3GALT1	Papuan	14	0.071428571
168522253	168622253	168572253	B3GALT1	Papuan	14	0.071428571
168552253	168652253	168602253	B3GALT1	Papuan	17	0.058823529
168582253	168682253	168632253	B3GALT1	Papuan	19	0.105263158
168612253	168712253	168662253	B3GALT1	Papuan	24	0.25
168642253	168742253	168692253	B3GALT1	Papuan	35	0.257142857
168672253	168772253	168722253	B3GALT1	Papuan	30	0.266666667
168702253	168802253	168752253	B3GALT1	Papuan	30	0.233333333
168732253	168832253	168782253	B3GALT1	Papuan	19	0.210526316
191022115	191122115	191072115	B3GALT2	Papuan	11	0
191052115	191152115	191102115	B3GALT2	Papuan	6	0
191082115	191182115	191132115	B3GALT2	Papuan	9	0
191112115	191212115	191162115	B3GALT2	Papuan	8	0
191142115	191242115	191192115	B3GALT2	Papuan	7	0
191172115	191272115	191222115	B3GALT2	Papuan	1	0
191202115	191302115	191252115	B3GALT2	Papuan	1	0
191232115	191332115	191282115	B3GALT2	Papuan	1	0
191262115	191362115	191312115	B3GALT2	Papuan	1	0
191292115	191392115	191342115	B3GALT2	Papuan	0	NA
191322115	191422115	191372115	B3GALT2	Papuan	0	NA
191352115	191452115	191402115	B3GALT2	Papuan	0	NA
191382115	191482115	191432115	B3GALT2	Papuan	0	NA
191412115	191512115	191462115	B3GALT2	Papuan	0	NA
191442115	191542115	191492115	B3GALT2	Papuan	0	NA
191472115	191572115	191522115	B3GALT2	Papuan	0	NA
191502115	191602115	191552115	B3GALT2	Papuan	0	NA
191532115	191632115	191582115	B3GALT2	Papuan	0	NA
191562115	191662115	191612115	B3GALT2	Papuan	0	NA
191592115	191692115	191642115	B3GALT2	Papuan	0	NA
191622115	191722115	191672115	B3GALT2	Papuan	3	0.666666667
191652115	191752115	191702115	B3GALT2	Papuan	9	0.333333333
191682115	191782115	191732115	B3GALT2	Papuan	12	0.25
191712115	191812115	191762115	B3GALT2	Papuan	14	0.214285714
191742115	191842115	191792115	B3GALT2	Papuan	6	0
39458604	39558604	39508604	B3GALT5	Papuan	7	0.142857143
39488604	39588604	39538604	B3GALT5	Papuan	5	0.2
39518604	39618604	39568604	B3GALT5	Papuan	6	0.333333333
39548604	39648604	39598604	B3GALT5	Papuan	13	0.153846154
39578604	39678604	39628604	B3GALT5	Papuan	12	0.083333333
39608604	39708604	39658604	B3GALT5	Papuan	18	0
39638604	39738604	39688604	B3GALT5	Papuan	15	0
39668604	39768604	39718604	B3GALT5	Papuan	20	0
39698604	39798604	39748604	B3GALT5	Papuan	17	0.176470588
39728604	39828604	39778604	B3GALT5	Papuan	18	0.388888889
39758604	39858604	39808604	B3GALT5	Papuan	17	0.470588235
39788604	39888604	39838604	B3GALT5	Papuan	20	0.6
39818604	39918604	39868604	B3GALT5	Papuan	26	0.5
39848604	39948604	39898604	B3GALT5	Papuan	21	0.380952381
39878604	39978604	39928604	B3GALT5	Papuan	23	0.173913043
39908604	40008604	39958604	B3GALT5	Papuan	22	0
39938604	40038604	39988604	B3GALT5	Papuan	24	0.083333333
39968604	40068604	40018604	B3GALT5	Papuan	31	0.064516129
39998604	40098604	40048604	B3GALT5	Papuan	34	0.117647059
40028604	40128604	40078604	B3GALT5	Papuan	28	0.071428571
40058604	40158604	40108604	B3GALT5	Papuan	30	0.1
40088604	40188604	40138604	B3GALT5	Papuan	29	0.103448276
40118604	40218604	40168604	B3GALT5	Papuan	43	0.046511628
40148604	40248604	40198604	B3GALT5	Papuan	44	0.022727273
40178604	40278604	40228604	B3GALT5	Papuan	50	0.06
40208604	40308604	40258604	B3GALT5	Papuan	45	0.177777778
40238604	40338604	40288604	B3GALT5	Papuan	42	0.214285714
40268604	40368604	40318604	B3GALT5	Papuan	33	0.242424242
65471040	65571040	65521040	B3GNT1	Papuan	11	0
65501040	65601040	65551040	B3GNT1	Papuan	12	0
65531040	65631040	65581040	B3GNT1	Papuan	11	0
65561040	65661040	65611040	B3GNT1	Papuan	10	0
65591040	65691040	65641040	B3GNT1	Papuan	9	0
65621040	65721040	65671040	B3GNT1	Papuan	8	0
65651040	65751040	65701040	B3GNT1	Papuan	7	0
65681040	65781040	65731040	B3GNT1	Papuan	6	0
65711040	65811040	65761040	B3GNT1	Papuan	6	0
65741040	65841040	65791040	B3GNT1	Papuan	10	0
65771040	65871040	65821040	B3GNT1	Papuan	7	0.142857143
65801040	65901040	65851040	B3GNT1	Papuan	7	0.285714286
65831040	65931040	65881040	B3GNT1	Papuan	4	0.75
65861040	65961040	65911040	B3GNT1	Papuan	6	0.666666667
65891040	65991040	65941040	B3GNT1	Papuan	6	0.5
65921040	66021040	65971040	B3GNT1	Papuan	10	0.3
65951040	66051040	66001040	B3GNT1	Papuan	12	0.166666667
65981040	66081040	66031040	B3GNT1	Papuan	13	0.153846154
66011040	66111040	66061040	B3GNT1	Papuan	16	0.125
66041040	66141040	66091040	B3GNT1	Papuan	10	0
66071040	66171040	66121040	B3GNT1	Papuan	10	0
66101040	66201040	66151040	B3GNT1	Papuan	4	0
66131040	66231040	66181040	B3GNT1	Papuan	3	0
66161040	66261040	66211040	B3GNT1	Papuan	4	0
61880589	61980589	61930589	B3GNT2	Papuan	14	0.071428571
61910589	62010589	61960589	B3GNT2	Papuan	10	0.1
61940589	62040589	61990589	B3GNT2	Papuan	8	0.125
61970589	62070589	62020589	B3GNT2	Papuan	5	0
62000589	62100589	62050589	B3GNT2	Papuan	4	0
62030589	62130589	62080589	B3GNT2	Papuan	4	0
62060589	62160589	62110589	B3GNT2	Papuan	4	0
62090589	62190589	62140589	B3GNT2	Papuan	3	0
62120589	62220589	62170589	B3GNT2	Papuan	4	0
62150589	62250589	62200589	B3GNT2	Papuan	7	0
62180589	62280589	62230589	B3GNT2	Papuan	8	0.125
62210589	62310589	62260589	B3GNT2	Papuan	14	0.142857143
62240589	62340589	62290589	B3GNT2	Papuan	12	0.166666667
62270589	62370589	62320589	B3GNT2	Papuan	13	0.230769231
62300589	62400589	62350589	B3GNT2	Papuan	12	0.25
62330589	62430589	62380589	B3GNT2	Papuan	9	0.222222222
62360589	62460589	62410589	B3GNT2	Papuan	10	0.1
62390589	62490589	62440589	B3GNT2	Papuan	10	0.1
62420589	62520589	62470589	B3GNT2	Papuan	13	0.076923077
62450589	62550589	62500589	B3GNT2	Papuan	17	0.176470588
62480589	62580589	62530589	B3GNT2	Papuan	23	0.217391304
62510589	62610589	62560589	B3GNT2	Papuan	26	0.269230769
62540589	62640589	62590589	B3GNT2	Papuan	21	0.380952381
62570589	62670589	62620589	B3GNT2	Papuan	21	0.285714286
62600589	62700589	62650589	B3GNT2	Papuan	20	0.2
17367176	17467176	17417176	B3GNT3	Papuan	16	0.375
17397176	17497176	17447176	B3GNT3	Papuan	18	0.277777778
17427176	17527176	17477176	B3GNT3	Papuan	15	0.266666667
17457176	17557176	17507176	B3GNT3	Papuan	10	0.2
17487176	17587176	17537176	B3GNT3	Papuan	9	0.111111111
17517176	17617176	17567176	B3GNT3	Papuan	12	0.083333333
17547176	17647176	17597176	B3GNT3	Papuan	19	0.263157895
17577176	17677176	17627176	B3GNT3	Papuan	17	0.235294118
17607176	17707176	17657176	B3GNT3	Papuan	16	0.25
17637176	17737176	17687176	B3GNT3	Papuan	13	0.076923077
17667176	17767176	17717176	B3GNT3	Papuan	13	0
17697176	17797176	17747176	B3GNT3	Papuan	19	0
17727176	17827176	17777176	B3GNT3	Papuan	21	0.047619048
17757176	17857176	17807176	B3GNT3	Papuan	15	0.133333333
17787176	17887176	17837176	B3GNT3	Papuan	13	0.230769231
17817176	17917176	17867176	B3GNT3	Papuan	12	0.25
17847176	17947176	17897176	B3GNT3	Papuan	13	0.153846154
17877176	17977176	17927176	B3GNT3	Papuan	17	0.235294118
17907176	18007176	17957176	B3GNT3	Papuan	20	0.25
17937176	18037176	17987176	B3GNT3	Papuan	21	0.285714286
17967176	18067176	18017176	B3GNT3	Papuan	21	0.238095238
17997176	18097176	18047176	B3GNT3	Papuan	19	0.157894737
18027176	18127176	18077176	B3GNT3	Papuan	14	0.214285714
18057176	18157176	18107176	B3GNT3	Papuan	9	0.111111111
18087176	18187176	18137176	B3GNT3	Papuan	11	0.090909091
120861370	120961370	120911370	B3GNT4	Papuan	3	1
120891370	120991370	120941370	B3GNT4	Papuan	6	0.833333333
120921370	121021370	120971370	B3GNT4	Papuan	5	0.8
120951370	121051370	121001370	B3GNT4	Papuan	5	0.8
120981370	121081370	121031370	B3GNT4	Papuan	0	NA
121011370	121111370	121061370	B3GNT4	Papuan	0	NA
121041370	121141370	121091370	B3GNT4	Papuan	0	NA
121071370	121171370	121121370	B3GNT4	Papuan	0	NA
121101370	121201370	121151370	B3GNT4	Papuan	7	0.714285714
121131370	121231370	121181370	B3GNT4	Papuan	11	0.727272727
121161370	121261370	121211370	B3GNT4	Papuan	17	0.529411765
121191370	121291370	121241370	B3GNT4	Papuan	14	0.428571429
121221370	121321370	121271370	B3GNT4	Papuan	10	0.2
121251370	121351370	121301370	B3GNT4	Papuan	4	0.25
121281370	121381370	121331370	B3GNT4	Papuan	7	0.142857143
121311370	121411370	121361370	B3GNT4	Papuan	7	0.142857143
121341370	121441370	121391370	B3GNT4	Papuan	6	0.166666667
121371370	121471370	121421370	B3GNT4	Papuan	3	0
121401370	121501370	121451370	B3GNT4	Papuan	3	0
121431370	121531370	121481370	B3GNT4	Papuan	4	0
121461370	121561370	121511370	B3GNT4	Papuan	5	0
121491370	121591370	121541370	B3GNT4	Papuan	8	0
121521370	121621370	121571370	B3GNT4	Papuan	9	0
121551370	121651370	121601370	B3GNT4	Papuan	10	0
121581370	121681370	121631370	B3GNT4	Papuan	6	0
184062970	184162970	184112970	B3GNT5	Papuan	11	0.363636364
184092970	184192970	184142970	B3GNT5	Papuan	10	0.3
184122970	184222970	184172970	B3GNT5	Papuan	10	0.3
184152970	184252970	184202970	B3GNT5	Papuan	8	0.375
184182970	184282970	184232970	B3GNT5	Papuan	9	0.444444444
184212970	184312970	184262970	B3GNT5	Papuan	12	0.666666667
184242970	184342970	184292970	B3GNT5	Papuan	17	0.705882353
184272970	184372970	184322970	B3GNT5	Papuan	23	0.565217391
184302970	184402970	184352970	B3GNT5	Papuan	20	0.5
184332970	184432970	184382970	B3GNT5	Papuan	19	0.421052632
184362970	184462970	184412970	B3GNT5	Papuan	13	0.153846154
184392970	184492970	184442970	B3GNT5	Papuan	14	0
184422970	184522970	184472970	B3GNT5	Papuan	18	0
184452970	184552970	184502970	B3GNT5	Papuan	14	0
184482970	184582970	184532970	B3GNT5	Papuan	19	0
184512970	184612970	184562970	B3GNT5	Papuan	20	0.05
184542970	184642970	184592970	B3GNT5	Papuan	17	0.058823529
184572970	184672970	184622970	B3GNT5	Papuan	17	0.117647059
184602970	184702970	184652970	B3GNT5	Papuan	23	0.173913043
184632970	184732970	184682970	B3GNT5	Papuan	26	0.115384615
184662970	184762970	184712970	B3GNT5	Papuan	24	0.125
184692970	184792970	184742970	B3GNT5	Papuan	15	0.133333333
184722970	184822970	184772970	B3GNT5	Papuan	18	0.055555556
184752970	184852970	184802970	B3GNT5	Papuan	20	0.15
184782970	184882970	184832970	B3GNT5	Papuan	17	0.235294118
76024680	76124680	76074680	B3GNT6	Papuan	35	0.314285714
76054680	76154680	76104680	B3GNT6	Papuan	27	0.37037037
76084680	76184680	76134680	B3GNT6	Papuan	26	0.384615385
76114680	76214680	76164680	B3GNT6	Papuan	20	0.4
76144680	76244680	76194680	B3GNT6	Papuan	18	0.166666667
76174680	76274680	76224680	B3GNT6	Papuan	12	0.083333333
76204680	76304680	76254680	B3GNT6	Papuan	10	0
76234680	76334680	76284680	B3GNT6	Papuan	7	0
76264680	76364680	76314680	B3GNT6	Papuan	5	0
76294680	76394680	76344680	B3GNT6	Papuan	6	0
76324680	76424680	76374680	B3GNT6	Papuan	5	0
76354680	76454680	76404680	B3GNT6	Papuan	10	0
76384680	76484680	76434680	B3GNT6	Papuan	13	0.076923077
76414680	76514680	76464680	B3GNT6	Papuan	17	0.294117647
76444680	76544680	76494680	B3GNT6	Papuan	20	0.3
76474680	76574680	76524680	B3GNT6	Papuan	25	0.28
76504680	76604680	76554680	B3GNT6	Papuan	28	0.285714286
76534680	76634680	76584680	B3GNT6	Papuan	23	0.260869565
76564680	76664680	76614680	B3GNT6	Papuan	20	0.3
76594680	76694680	76644680	B3GNT6	Papuan	16	0.4375
76624680	76724680	76674680	B3GNT6	Papuan	10	0.4
76654680	76754680	76704680	B3GNT6	Papuan	7	0.428571429
76684680	76784680	76734680	B3GNT6	Papuan	8	0.5
76714680	76814680	76764680	B3GNT6	Papuan	7	0.428571429
76744680	76844680	76794680	B3GNT6	Papuan	6	0.666666667
32707013	32807013	32757013	B4GALT1	Papuan	25	0.64
32737013	32837013	32787013	B4GALT1	Papuan	14	0.714285714
32767013	32867013	32817013	B4GALT1	Papuan	16	0.4375
32797013	32897013	32847013	B4GALT1	Papuan	24	0.25
32827013	32927013	32877013	B4GALT1	Papuan	28	0.142857143
32857013	32957013	32907013	B4GALT1	Papuan	23	0.130434783
32887013	32987013	32937013	B4GALT1	Papuan	11	0.272727273
32917013	33017013	32967013	B4GALT1	Papuan	4	0.75
32947013	33047013	32997013	B4GALT1	Papuan	6	0.666666667
32977013	33077013	33027013	B4GALT1	Papuan	9	0.777777778
33007013	33107013	33057013	B4GALT1	Papuan	18	0.666666667
33037013	33137013	33087013	B4GALT1	Papuan	21	0.523809524
33067013	33167013	33117013	B4GALT1	Papuan	20	0.4
33097013	33197013	33147013	B4GALT1	Papuan	21	0
33127013	33227013	33177013	B4GALT1	Papuan	25	0.28
33157013	33257013	33207013	B4GALT1	Papuan	24	0.416666667
33187013	33287013	33237013	B4GALT1	Papuan	22	0.590909091
33217013	33317013	33267013	B4GALT1	Papuan	11	1
33247013	33347013	33297013	B4GALT1	Papuan	7	0.857142857
33277013	33377013	33327013	B4GALT1	Papuan	5	0.8
33307013	33407013	33357013	B4GALT1	Papuan	11	0.272727273
33337013	33437013	33387013	B4GALT1	Papuan	20	0.15
33367013	33467013	33417013	B4GALT1	Papuan	25	0.04
33397013	33497013	33447013	B4GALT1	Papuan	21	0.047619048
33427013	33527013	33477013	B4GALT1	Papuan	12	0
159011585	159111585	159061585	B4GALT3	Papuan	25	0.6
159041585	159141585	159091585	B4GALT3	Papuan	24	0.666666667
159071585	159171585	159121585	B4GALT3	Papuan	19	0.842105263
159101585	159201585	159151585	B4GALT3	Papuan	17	0.529411765
159131585	159231585	159181585	B4GALT3	Papuan	12	0.25
159161585	159261585	159211585	B4GALT3	Papuan	13	0.153846154
159191585	159291585	159241585	B4GALT3	Papuan	12	0.25
159221585	159321585	159271585	B4GALT3	Papuan	12	0.25
159251585	159351585	159301585	B4GALT3	Papuan	12	0.333333333
159281585	159381585	159331585	B4GALT3	Papuan	9	0.444444444
159311585	159411585	159361585	B4GALT3	Papuan	8	0.375
159341585	159441585	159391585	B4GALT3	Papuan	7	0.571428571
159371585	159471585	159421585	B4GALT3	Papuan	20	0.4
159401585	159501585	159451585	B4GALT3	Papuan	24	0.375
159431585	159531585	159481585	B4GALT3	Papuan	26	0.461538462
159461585	159561585	159511585	B4GALT3	Papuan	24	0.541666667
159491585	159591585	159541585	B4GALT3	Papuan	20	0.55
159521585	159621585	159571585	B4GALT3	Papuan	15	0.466666667
159551585	159651585	159601585	B4GALT3	Papuan	9	0.111111111
159581585	159681585	159631585	B4GALT3	Papuan	7	0.142857143
159611585	159711585	159661585	B4GALT3	Papuan	5	0.2
159641585	159741585	159691585	B4GALT3	Papuan	6	0.166666667
159671585	159771585	159721585	B4GALT3	Papuan	9	0.222222222
